"lag","cause","exposure","analysis","exposure_change","central.est","ll.est","ul.est"
1,"suicide","tmean","nonwhite5_poverty1",1,0.0206618523529041,-0.0406558989719284,0.0819796036777365
1,"suicide","tmean","nonwhite5_poverty1",5,0.10330926176452,-0.203279494859642,0.409898018388683
1,"suicide","tmean","nonwhite5_poverty1",10,0.206618523529041,-0.406558989719283,0.819796036777364
1,"All_violence","tmean","nonwhite5_poverty5",0,0,0,0
1,"All_violence","tmean","nonwhite5_poverty5",1,0.00692304644836824,0.00391318179400021,0.00993291110273626
1,"All_violence","tmean","nonwhite5_poverty5",5,0.0346152322418411,0.019565908970001,0.0496645555136812
1,"All_violence","tmean","nonwhite5_poverty5",10,0.0692304644836823,0.0391318179400021,0.0993291110273626
1,"assault","tmean","nonwhite5_poverty5",0,0,0,0
1,"assault","tmean","nonwhite5_poverty5",1,0.00636566824139604,0.00336004474965315,0.00937129173313892
1,"assault","tmean","nonwhite5_poverty5",5,0.0318283412069801,0.0168002237482657,0.0468564586656945
1,"assault","tmean","nonwhite5_poverty5",10,0.0636566824139603,0.0336004474965315,0.0937129173313891
1,"suicide","tmean","nonwhite5_poverty5",0,0,0,0
1,"suicide","tmean","nonwhite5_poverty5",1,0.0159921188502571,-0.00248381069029706,0.0344680483908113
1,"suicide","tmean","nonwhite5_poverty5",5,0.0799605942512857,-0.0124190534514853,0.172340241954057
1,"suicide","tmean","nonwhite5_poverty5",10,0.159921188502571,-0.0248381069029705,0.344680483908113
1,"All_violence","wbgtmax","main",0,0,0,0
1,"All_violence","wbgtmax","main",1,0.00326974343545654,0.00230185574493067,0.0042376311259824
1,"All_violence","wbgtmax","main",5,0.0163487171772827,0.0115092787246534,0.0211881556299121
1,"All_violence","wbgtmax","main",10,0.0326974343545655,0.0230185574493068,0.0423763112598242
1,"assault","wbgtmax","main",0,0,0,0
1,"assault","wbgtmax","main",1,0.00330591258615427,0.00233702828193472,0.00427479689037381
1,"assault","wbgtmax","main",5,0.0165295629307714,0.0116851414096737,0.0213739844518691
1,"assault","wbgtmax","main",10,0.0330591258615428,0.0233702828193473,0.0427479689037382
1,"suicide","wbgtmax","main",0,0,0,0
1,"suicide","wbgtmax","main",1,0.00518832615888346,0.000212012133227962,0.010164640184539
1,"suicide","wbgtmax","main",5,0.0259416307944173,0.00106006066613982,0.0508232009226948
1,"suicide","wbgtmax","main",10,0.0518832615888347,0.00212012133227966,0.10164640184539
1,"All_violence","wbgtmax","females",0,0,0,0
1,"All_violence","wbgtmax","females",1,0.00367287890862186,0.00239388620174347,0.00495187161550025
1,"All_violence","wbgtmax","females",5,0.0183643945431094,0.0119694310087174,0.0247593580775013
1,"All_violence","wbgtmax","females",10,0.0367287890862188,0.0239388620174348,0.0495187161550028
1,"assault","wbgtmax","females",0,0,0,0
1,"assault","wbgtmax","females",1,0.0037663327828362,0.00248217272492715,0.00505049284074525
1,"assault","wbgtmax","females",5,0.0188316639141811,0.0124108636246358,0.0252524642037263
1,"assault","wbgtmax","females",10,0.0376633278283622,0.0248217272492716,0.0505049284074527
1,"suicide","wbgtmax","females",0,0,0,0
1,"suicide","wbgtmax","females",1,0.00229690262319121,-0.00394458925381531,0.00853839450019772
1,"suicide","wbgtmax","females",5,0.011484513115956,-0.0197229462690765,0.0426919725009886
1,"suicide","wbgtmax","females",10,0.0229690262319121,-0.0394458925381531,0.0853839450019774
1,"All_violence","wbgtmax","males",0,0,0,0
1,"All_violence","wbgtmax","males",1,0.00271697458213999,0.00124704538948553,0.00418690377479445
1,"All_violence","wbgtmax","males",5,0.0135848729107,0.00623522694742768,0.0209345188739723
